-9.224220315871750620e-01,-1.066202009950203422e+00,1.898839737132705374e-01,-8.035563748422120192e-03,-4.130428966945991487e-01,-1.774928708874933814e-01,-4.092315616509446530e-01,-4.219691915978766583e-01,-4.612363297682231522e-01,6.229720213325594669e-01
1.264059821063906686e+00,-4.224574001689485048e-01,1.898839737132705374e-01,-9.080187035716996702e-01,-8.736021296986717921e-01,-1.044905729450640974e+00,-1.169245064910488630e+00,1.485807012668579896e-01,-1.092803371752183450e+00,-7.518627843668821420e-01
5.352325368468794364e-01,2.212872096123063570e-01,-6.781570489759661813e-01,-7.794496835969457749e-01,-6.839600925793477559e-01,-8.666702105678023571e-01,-9.374678972497767493e-01,4.338556476992252997e-01,-8.539754987330387959e-01,-7.518627843668821420e-01
-1.935947473701478683e-01,-1.066202009950203422e+00,-1.546198071665202844e+00,6.348095361253475177e-01,-2.775842987522248451e-01,-1.180810312598805367e-01,-2.744773944063446658e-01,1.194588838185538293e+00,-1.109554493401442993e-01,-7.518627843668821420e-01
-1.651249315804202311e+00,-1.709946619731458339e+00,1.898839737132705374e-01,-1.036587723546453566e+00,-6.094578637110419361e-01,-3.913754935468995999e-01,-6.625693960707926822e-01,1.004405540563960031e+00,-5.302310486404204770e-01,-7.518627843668821420e-01
-1.935947473701478683e-01,-1.066202009950203422e+00,1.898839737132705374e-01,7.633785561001015241e-01,-3.375882245595109715e-02,4.827211969743543801e-02,-4.969059917144625499e-03,7.191305941315926376e-01,8.541413514226355030e-02,-7.518627843668821420e-01
-9.224220315871750620e-01,-1.066202009950203422e+00,1.057924996402507256e+00,-8.035563748422120192e-03,-8.532833400073156493e-01,-3.081989180682416229e-01,-8.188842300745287073e-01,-8.974274356518222584e-01,-8.592827848001308721e-01,-7.518627843668821420e-01
-9.224220315871750620e-01,2.212872096123063570e-01,1.898839737132705374e-01,-5.223116436474378732e-01,4.751633630947348780e-02,-2.963165501427190707e-01,-9.660189364347263052e-02,7.191305941315926376e-01,-4.809727998302219289e-03,6.229720213325594669e-01
5.352325368468794364e-01,8.650318193935612188e-01,1.057924996402507256e+00,-2.651736036979299715e-01,-5.823661441225670421e-01,-7.716112671636218279e-01,-8.134940633847447256e-01,-1.753252274948924105e+00,-9.282775036723283080e-01,6.229720213325594669e-01
-9.224220315871750620e-01,-4.224574001689485048e-01,-2.414239094354439619e+00,1.205334562263318116e-01,-6.667102867476235213e-03,-8.310231067912347003e-01,-3.822807282020246333e-01,-2.317858939762984516e-01,-4.134707551643941881e-01,-7.518627843668821420e-01
5.352325368468794364e-01,8.650318193935612188e-01,-6.781570489759661813e-01,-5.223116436474378732e-01,-1.692174203983254077e-01,-7.240817954615315077e-01,-4.631332285487846367e-01,4.338556476992252997e-01,-4.028561830302099800e-01,-7.518627843668821420e-01
5.352325368468794364e-01,-4.224574001689485048e-01,1.898839737132705374e-01,-7.794496835969457749e-01,-5.823661441225670421e-01,-9.141996822698926772e-01,-8.781760636621527283e-01,-1.182702382084189541e+00,-9.282775036723283080e-01,6.229720213325594669e-01
1.264059821063906686e+00,8.650318193935612188e-01,-6.781570489759661813e-01,-3.937426236726839224e-01,2.439313033259162267e-01,-1.113971993017740837e-02,1.890769409150794000e-01,5.348905245606887238e-02,1.491015679473687849e-01,-7.518627843668821420e-01
-1.935947473701478683e-01,-4.224574001689485048e-01,1.925966019091743808e+00,-3.937426236726839224e-01,4.403462703423589586e-01,-1.365729663439750219e+00,-2.690872277165606286e-01,5.348905245606887238e-02,-2.701740313529074067e-01,-7.518627843668821420e-01
